Code,Expiry Date,P/C,Exercise,Bid,Offer,Last,Open Interest
SGPRG7,20/12/2018,Put,4.900,0.850,0.850,0.000,0
SGPGL7,20/12/2018,Call,5.000,0.010,0.010,0.000,100
SGPGM7,20/12/2018,Put,5.000,0.950,0.950,0.000,0
SGPRH7,20/12/2018,Call,5.250,0.005,0.005,0.000,0
SGPRI7,20/12/2018,Put,5.250,1.195,1.195,0.000,0
SGPFW7,20/12/2018,Call,5.500,0.002,0.002,0.000,150
SGPFX7,20/12/2018,Put,5.500,1.445,1.445,0.000,0
SGPQX7,20/12/2018,Call,5.750,0.001,0.001,0.000,0
SGPQY7,20/12/2018,Put,5.750,1.695,1.695,0.000,0
SGPGN7,20/12/2018,Call,6.000,0.000,0.000,0.000,0
SGPGO7,20/12/2018,Put,6.000,1.945,1.945,0.000,5
SGPQH7,20/12/2018,Call,6.500,0.000,0.000,0.000,0
SGPQI7,20/12/2018,Put,6.500,2.445,2.445,0.000,0
SGPXJ7,28/03/2019,Call,0.010,3.955,3.955,0.000,0
SGPU87,28/03/2019,Call,3.200,0.990,0.990,0.000,0
SGPU97,28/03/2019,Put,3.200,0.035,0.035,0.000,0
SGPWJ7,28/03/2019,Call,3.300,0.890,0.890,0.000,0
SGPWK7,28/03/2019,Put,3.300,0.050,0.050,0.000,0
SGPLW7,28/03/2019,Call,3.400,0.790,0.790,0.000,0
SGPLX7,28/03/2019,Put,3.400,0.065,0.065,0.000,0
SGPWL7,28/03/2019,Call,3.500,0.690,0.690,0.000,0
SGPWM7,28/03/2019,Put,3.500,0.080,0.080,0.000,0
SGPM17,28/03/2019,Call,3.600,0.595,0.595,0.000,0
SGPM27,28/03/2019,Put,3.600,0.105,0.105,0.000,70
SGPWN7,28/03/2019,Call,3.700,0.500,0.500,0.000,0
SGPWO7,28/03/2019,Put,3.700,0.130,0.130,0.000,0
SGPLL7,28/03/2019,Call,3.800,0.410,0.410,0.000,0
SGPLM7,28/03/2019,Put,3.800,0.160,0.160,0.000,0
SGPWP7,28/03/2019,Call,3.900,0.330,0.330,0.000,0
SGPWQ7,28/03/2019,Put,3.900,0.195,0.195,0.000,0
SGPLR7,28/03/2019,Call,4.000,0.260,0.260,0.000,0
SGPLS7,28/03/2019,Put,4.000,0.240,0.240,0.000,"5,000"
SGPWR7,28/03/2019,Call,4.100,0.205,0.205,0.000,0
SGPWS7,28/03/2019,Put,4.100,0.295,0.295,0.000,0
SGPLP7,28/03/2019,Call,4.200,0.160,0.160,0.000,0
SGPLQ7,28/03/2019,Put,4.200,0.355,0.355,0.000,"1,100"
SGPWT7,28/03/2019,Call,4.300,0.125,0.125,0.000,120
SGPWU7,28/03/2019,Put,4.300,0.425,0.425,0.000,0
SGPLT7,28/03/2019,Call,4.400,0.100,0.100,0.000,0
SGPLU7,28/03/2019,Put,4.400,0.495,0.495,0.000,"1,025"
SGPWV7,28/03/2019,Call,4.500,0.075,0.075,0.000,0
SGPWW7,28/03/2019,Put,4.500,0.580,0.580,0.000,0
SGPLN7,28/03/2019,Call,4.600,0.060,0.060,0.000,0
SGPLO7,28/03/2019,Put,4.600,0.665,0.665,0.000,0
SGPWX7,28/03/2019,Call,4.700,0.045,0.045,0.000,0
SGPWY7,28/03/2019,Put,4.700,0.755,0.755,0.000,0
SGPLY7,28/03/2019,Call,4.800,0.035,0.035,0.000,100
SGPLZ7,28/03/2019,Put,4.800,0.845,0.845,0.000,0
SGPYX7,28/03/2019,Call,4.900,0.025,0.025,0.000,0
SGPYZ7,28/03/2019,Put,4.900,0.940,0.940,0.000,0
SGPLJ7,28/03/2019,Call,5.000,0.020,0.020,0.000,130
SGPLK7,28/03/2019,Put,5.000,1.040,1.040,0.000,0
SGPM47,28/03/2019,Call,5.500,0.004,0.004,0.000,0
SGPM57,28/03/2019,Put,5.500,1.530,1.530,0.000,0
SGPN77,28/03/2019,Call,6.000,0.001,0.001,0.000,0
SGPN87,28/03/2019,Put,6.000,2.025,2.025,0.000,0
SGPQJ7,28/03/2019,Call,6.500,0.000,0.000,0.000,0
SGPQK7,28/03/2019,Put,6.500,2.520,2.520,0.000,0
SGPUA7,27/06/2019,Call,3.200,0.985,0.985,0.000,30
SGPUB7,27/06/2019,Put,3.200,0.070,0.070,0.000,0
SGPST7,27/06/2019,Call,3.400,0.790,0.790,0.000,0
SGPSU7,27/06/2019,Put,3.400,0.105,0.105,0.000,4
SGPSB7,27/06/2019,Call,3.600,0.595,0.595,0.000,0
SGPSC7,27/06/2019,Put,3.600,0.155,0.155,0.000,200
SGPRL7,27/06/2019,Call,3.800,0.420,0.420,0.000,0
SGPRM7,27/06/2019,Put,3.800,0.230,0.230,0.000,0
SGPRN7,27/06/2019,Call,4.000,0.285,0.285,0.000,0
SGPRO7,27/06/2019,Put,4.000,0.325,0.325,0.000,"1,000"
SGPRP7,27/06/2019,Call,4.200,0.190,0.190,0.000,47
SGPRQ7,27/06/2019,Put,4.200,0.450,0.450,0.000,0
SGPRR7,27/06/2019,Call,4.400,0.125,0.125,0.000,0
SGPRS7,27/06/2019,Put,4.400,0.595,0.595,0.000,0
SGPRT7,27/06/2019,Call,4.600,0.080,0.080,0.000,0
SGPRU7,27/06/2019,Put,4.600,0.765,0.765,0.000,0
SGPRV7,27/06/2019,Call,4.800,0.050,0.050,0.000,0
SGPRW7,27/06/2019,Put,4.800,0.945,0.945,0.000,0
SGPRX7,27/06/2019,Call,5.000,0.030,0.030,0.000,0
SGPRY7,27/06/2019,Put,5.000,1.135,1.135,0.000,0
SGPRJ7,27/06/2019,Call,5.500,0.008,0.008,0.000,0
SGPRK7,27/06/2019,Put,5.500,1.620,1.620,0.000,0
SGPRZ7,27/06/2019,Call,6.000,0.002,0.002,0.000,0
SGPS17,27/06/2019,Put,6.000,2.105,2.105,0.000,5
SGPXH7,26/09/2019,Call,3.200,0.990,0.990,0.000,0
SGPXI7,26/09/2019,Put,3.200,0.080,0.080,0.000,0
SGPWZ7,26/09/2019,Call,3.400,0.795,0.795,0.000,0
SGPX17,26/09/2019,Put,3.400,0.120,0.120,0.000,100
SGPX27,26/09/2019,Call,3.600,0.605,0.605,0.000,0
SGPX37,26/09/2019,Put,3.600,0.175,0.175,0.000,0
SGPX47,26/09/2019,Call,3.800,0.435,0.435,0.000,0
SGPX57,26/09/2019,Put,3.800,0.250,0.250,0.000,0
SGPX67,26/09/2019,Call,4.000,0.300,0.300,0.000,0
SGPX77,26/09/2019,Put,4.000,0.345,0.345,0.000,0
SGPX87,26/09/2019,Call,4.200,0.200,0.200,0.000,0
SGPX97,26/09/2019,Put,4.200,0.470,0.470,0.000,0
SGPXA7,26/09/2019,Call,4.400,0.135,0.135,0.000,0
SGPXB7,26/09/2019,Put,4.400,0.605,0.605,0.000,0
SGPXC7,26/09/2019,Call,4.600,0.090,0.090,0.000,0
SGPXD7,26/09/2019,Put,4.600,0.765,0.765,0.000,0
SGPXF7,26/09/2019,Call,4.800,0.065,0.065,0.000,0
SGPXG7,26/09/2019,Put,4.800,0.940,0.940,0.000,0
SGPYT7,26/09/2019,Call,5.000,0.045,0.045,0.000,0
SGPYU7,26/09/2019,Put,5.000,1.130,1.130,0.000,0
SGRSJ9,24/05/2018,Call,0.010,5.350,5.350,0.000,0
SGRYE9,24/05/2018,Call,4.300,1.080,1.080,0.000,0
SGRYF9,24/05/2018,Put,4.300,0.003,0.003,0.000,0
SGRXC9,24/05/2018,Call,4.400,0.985,0.985,0.000,0
SGRXD9,24/05/2018,Put,4.400,0.005,0.005,0.000,0
SGRW49,24/05/2018,Call,4.500,0.885,0.885,0.000,0
SGRW59,24/05/2018,Put,4.500,0.009,0.009,0.000,0
SGRSB9,24/05/2018,Call,4.600,0.790,0.790,0.000,0
SGRSC9,24/05/2018,Put,4.600,0.015,0.015,0.000,0
SGRRQ9,24/05/2018,Call,4.700,0.695,0.695,0.000,0
SGRRR9,24/05/2018,Put,4.700,0.020,0.020,0.000,0
SGRRU9,24/05/2018,Call,4.800,0.600,0.600,0.000,0
SGRRV9,24/05/2018,Put,4.800,0.025,0.025,0.000,0
SGRRS9,24/05/2018,Call,4.900,0.510,0.510,0.000,0
SGRRT9,24/05/2018,Put,4.900,0.035,0.035,0.000,0
SGRRW9,24/05/2018,Call,5.000,0.425,0.425,0.000,0
SGRRX9,24/05/2018,Put,5.000,0.050,0.050,0.000,0
SGRSD9,24/05/2018,Call,5.250,0.230,0.230,0.000,0
SGRSE9,24/05/2018,Put,5.250,0.120,0.120,0.000,601
SGRS19,24/05/2018,Call,5.500,0.090,0.090,0.000,56
SGRS29,24/05/2018,Put,5.500,0.255,0.255,0.000,30
SGRS79,24/05/2018,Call,5.750,0.025,0.025,0.000,0
SGRS89,24/05/2018,Put,5.750,0.455,0.455,0.000,0
SGRWC9,24/05/2018,Call,5.760,0.020,0.020,0.000,0
SGRWD9,24/05/2018,Put,5.760,0.460,0.460,0.000,0
SGRRY9,24/05/2018,Call,6.000,0.003,0.003,0.000,0
SGRRZ9,24/05/2018,Put,6.000,0.685,0.685,0.000,0
SGRSF9,24/05/2018,Call,6.250,0.000,0.000,0.000,0
SGRSG9,24/05/2018,Put,6.250,0.925,0.925,0.000,0
SGRS39,24/05/2018,Call,6.500,0.000,0.000,0.000,120
SGRS49,24/05/2018,Put,6.500,1.170,1.170,0.000,0
SGRS99,24/05/2018,Call,6.750,0.000,0.000,0.000,0
SGRSA9,24/05/2018,Put,6.750,1.420,1.420,0.000,0
SGRSH9,24/05/2018,Call,7.000,0.000,0.000,0.000,0
SGRSI9,24/05/2018,Put,7.000,1.675,1.675,0.000,0
SGRRO9,24/05/2018,Call,7.250,0.000,0.000,0.000,0
SGRRP9,24/05/2018,Put,7.250,1.925,1.925,0.000,0
SGRS59,24/05/2018,Call,7.500,0.000,0.000,0.000,0
SGRS69,24/05/2018,Put,7.500,2.175,2.175,0.000,0
SGRSU9,24/05/2018,Call,7.750,0.000,0.000,0.000,0
SGRSV9,24/05/2018,Put,7.750,2.430,2.430,0.000,0
SGRTD9,24/05/2018,Call,8.000,0.000,0.000,0.000,0
SGRTE9,24/05/2018,Put,8.000,2.680,2.680,0.000,0
SGRVN9,24/05/2018,Call,8.250,0.000,0.000,0.000,0
SGRVO9,24/05/2018,Put,8.250,2.935,2.935,0.000,0
SGRL29,28/06/2018,Call,0.010,5.360,5.360,0.000,0
SGRDY9,28/06/2018,Call,4.300,1.100,1.100,0.000,0
SGRDZ9,28/06/2018,Put,4.300,0.001,0.001,0.000,0
SGRC39,28/06/2018,Call,4.400,1.000,1.000,0.000,0
SGRC49,28/06/2018,Put,4.400,0.002,0.002,0.000,0
SGRBW9,28/06/2018,Call,4.500,0.900,0.900,0.000,0
SGRBX9,28/06/2018,Put,4.500,0.004,0.004,0.000,0
SGRBI9,28/06/2018,Call,4.600,0.805,0.805,0.000,0
SGRBJ9,28/06/2018,Put,4.600,0.007,0.007,0.000,0
SGRB19,28/06/2018,Call,4.700,0.710,0.710,0.000,0
SGRB29,28/06/2018,Put,4.700,0.015,0.015,0.000,0
SGRB79,28/06/2018,Call,4.800,0.615,0.615,0.000,0
SGRB89,28/06/2018,Put,4.800,0.020,0.020,0.000,0
SGRB39,28/06/2018,Call,4.900,0.530,0.530,0.000,0
SGRB49,28/06/2018,Put,4.900,0.035,0.035,0.000,0
SGRB99,28/06/2018,Call,5.000,0.445,0.445,0.000,0
SGRBF9,28/06/2018,Put,5.000,0.055,0.055,0.000,60
SGRBM9,28/06/2018,Call,5.250,0.260,0.260,0.000,20
SGRBO9,28/06/2018,Put,5.250,0.135,0.135,0.000,540
SGRB59,28/06/2018,Call,5.500,0.130,0.130,0.000,425
SGRB69,28/06/2018,Put,5.500,0.280,0.280,0.000,70
SGRBK9,28/06/2018,Call,5.750,0.050,0.050,0.000,168
SGRBL9,28/06/2018,Put,5.750,0.470,0.470,0.000,60
SGRBG9,28/06/2018,Call,6.000,0.015,0.015,0.000,0
SGRBH9,28/06/2018,Put,6.000,0.690,0.690,0.000,0
SGRBQ9,28/06/2018,Call,6.250,0.005,0.005,0.000,0
SGRBR9,28/06/2018,Put,6.250,0.930,0.930,0.000,80
SGRFP9,28/06/2018,Call,6.500,0.001,0.001,0.000,0
SGRFQ9,28/06/2018,Put,6.500,1.175,1.175,0.000,0
SGRGZ9,28/06/2018,Call,6.750,0.000,0.000,0.000,0
SGRI19,28/06/2018,Put,6.750,1.420,1.420,0.000,0
SGRL39,28/06/2018,Call,7.000,0.000,0.000,0.000,0
SGRL49,28/06/2018,Put,7.000,1.670,1.670,0.000,0
SGRPS9,28/06/2018,Call,7.250,0.000,0.000,0.000,0
SGRPT9,28/06/2018,Put,7.250,1.925,1.925,0.000,0
SGRR59,28/06/2018,Call,7.500,0.000,0.000,0.000,0
SGRR69,28/06/2018,Put,7.500,2.175,2.175,0.000,0
SGRSW9,28/06/2018,Call,7.750,0.000,0.000,0.000,0
SGRSX9,28/06/2018,Put,7.750,2.430,2.430,0.000,0
SGRTF9,28/06/2018,Call,8.000,0.000,0.000,0.000,0
SGRTG9,28/06/2018,Put,8.000,2.680,2.680,0.000,0
SGRVP9,28/06/2018,Call,8.250,0.000,0.000,0.000,0
SGRVQ9,28/06/2018,Put,8.250,2.935,2.935,0.000,0
SGRVC9,26/07/2018,Call,0.010,5.370,5.370,0.000,0
SGRYG9,26/07/2018,Call,4.300,1.110,1.110,0.000,0
SGRYH9,26/07/2018,Put,4.300,0.006,0.006,0.000,0
SGRXF9,26/07/2018,Call,4.400,1.010,1.010,0.000,0
SGRXG9,26/07/2018,Put,4.400,0.010,0.010,0.000,0
SGRW69,26/07/2018,Call,4.500,0.915,0.915,0.000,0
SGRW79,26/07/2018,Put,4.500,0.015,0.015,0.000,0
SGRW29,26/07/2018,Call,4.600,0.825,0.825,0.000,0
SGRW39,26/07/2018,Put,4.600,0.025,0.025,0.000,0
SGRUJ9,26/07/2018,Call,4.700,0.730,0.730,0.000,0
SGRUK9,26/07/2018,Put,4.700,0.035,0.035,0.000,0
SGRUT9,26/07/2018,Call,4.800,0.645,0.645,0.000,0
SGRUU9,26/07/2018,Put,4.800,0.045,0.045,0.000,0
SGRV49,26/07/2018,Call,4.900,0.560,0.560,0.000,0
SGRV59,26/07/2018,Put,4.900,0.065,0.065,0.000,0
SGRUX9,26/07/2018,Call,5.000,0.480,0.480,0.000,0
SGRUY9,26/07/2018,Put,5.000,0.090,0.090,0.000,0
SGRUP9,26/07/2018,Call,5.250,0.305,0.305,0.000,10
SGRUQ9,26/07/2018,Put,5.250,0.175,0.175,0.000,2
SGRVA9,26/07/2018,Call,5.500,0.175,0.175,0.000,20
SGRVB9,26/07/2018,Put,5.500,0.315,0.315,0.000,20
SGRYS9,26/07/2018,Call,5.510,0.170,0.170,0.000,0
SGRYT9,26/07/2018,Put,5.510,0.320,0.320,0.000,0
SGRV89,26/07/2018,Call,5.750,0.090,0.090,0.000,0
SGRV99,26/07/2018,Put,5.750,0.495,0.495,0.000,0
SGRUV9,26/07/2018,Call,6.000,0.040,0.040,0.000,0
SGRUW9,26/07/2018,Put,6.000,0.705,0.705,0.000,0
SGRUR9,26/07/2018,Call,6.250,0.015,0.015,0.000,0
SGRUS9,26/07/2018,Put,6.250,0.935,0.935,0.000,0
SGRV69,26/07/2018,Call,6.500,0.007,0.007,0.000,0
SGRV79,26/07/2018,Put,6.500,1.175,1.175,0.000,0
SGRV29,26/07/2018,Call,6.750,0.002,0.002,0.000,0
SGRV39,26/07/2018,Put,6.750,1.425,1.425,0.000,0
SGRUN9,26/07/2018,Call,7.000,0.001,0.001,0.000,0
SGRUO9,26/07/2018,Put,7.000,1.675,1.675,0.000,0
SGRUH9,26/07/2018,Call,7.250,0.000,0.000,0.000,0
SGRUI9,26/07/2018,Put,7.250,1.925,1.925,0.000,0
SGRUL9,26/07/2018,Call,7.500,0.000,0.000,0.000,0
SGRUM9,26/07/2018,Put,7.500,2.175,2.175,0.000,0
SGRUZ9,26/07/2018,Call,7.750,0.000,0.000,0.000,0
SGRV19,26/07/2018,Put,7.750,2.425,2.425,0.000,0
SGRVF9,26/07/2018,Call,8.000,0.000,0.000,0.000,0
SGRVG9,26/07/2018,Put,8.000,2.680,2.680,0.000,0
SGRVR9,26/07/2018,Call,8.250,0.000,0.000,0.000,0
SGRVS9,26/07/2018,Put,8.250,2.935,2.935,0.000,0
SGRX99,30/08/2018,Call,0.010,5.290,5.290,0.000,0
SGRYI9,30/08/2018,Call,4.300,1.125,1.125,0.000,0
SGRYJ9,30/08/2018,Put,4.300,0.025,0.025,0.000,0
SGRXH9,30/08/2018,Call,4.400,1.030,1.030,0.000,0
SGRXI9,30/08/2018,Put,4.400,0.035,0.035,0.000,0
SGRWI9,30/08/2018,Call,4.500,0.940,0.940,0.000,0
SGRWJ9,30/08/2018,Put,4.500,0.045,0.045,0.000,0
SGRX19,30/08/2018,Call,4.600,0.850,0.850,0.000,0
SGRX29,30/08/2018,Put,4.600,0.060,0.060,0.000,0
SGRWG9,30/08/2018,Call,4.700,0.765,0.765,0.000,0
SGRWH9,30/08/2018,Put,4.700,0.075,0.075,0.000,0
SGRWU9,30/08/2018,Call,4.800,0.680,0.680,0.000,0
SGRWV9,30/08/2018,Put,4.800,0.100,0.100,0.000,0
SGRWK9,30/08/2018,Call,4.900,0.605,0.605,0.000,0
SGRWL9,30/08/2018,Put,4.900,0.125,0.125,0.000,0
SGRWY9,30/08/2018,Call,5.000,0.530,0.530,0.000,0
SGRWZ9,30/08/2018,Put,5.000,0.155,0.155,0.000,0
SGRX59,30/08/2018,Call,5.250,0.370,0.370,0.000,12
SGRX69,30/08/2018,Put,5.250,0.255,0.255,0.000,0
SGRWO9,30/08/2018,Call,5.500,0.240,0.240,0.000,100
SGRWP9,30/08/2018,Put,5.500,0.395,0.395,0.000,40
SGRYU9,30/08/2018,Call,5.510,0.205,0.205,0.000,200
SGRYV9,30/08/2018,Put,5.510,0.400,0.400,0.000,0
SGRWS9,30/08/2018,Call,5.750,0.145,0.145,0.000,0
SGRWT9,30/08/2018,Put,5.750,0.565,0.565,0.000,0
SGRWW9,30/08/2018,Call,6.000,0.080,0.080,0.000,0
SGRWX9,30/08/2018,Put,6.000,0.765,0.765,0.000,0
SGRX79,30/08/2018,Call,6.250,0.045,0.045,0.000,0
SGRX89,30/08/2018,Put,6.250,0.980,0.980,0.000,0
SGRWM9,30/08/2018,Call,6.500,0.020,0.020,0.000,0
SGRWN9,30/08/2018,Put,6.500,1.215,1.215,0.000,0
SGRWQ9,30/08/2018,Call,6.750,0.010,0.010,0.000,0
SGRWR9,30/08/2018,Put,6.750,1.455,1.455,0.000,0
SGRX39,30/08/2018,Call,7.000,0.005,0.005,0.000,0
SGRX49,30/08/2018,Put,7.000,1.700,1.700,0.000,0
SGRWE9,30/08/2018,Call,7.250,0.002,0.002,0.000,0
SGRWF9,30/08/2018,Put,7.250,1.950,1.950,0.000,0
SGRP59,27/09/2018,Call,0.010,5.300,5.300,0.000,0
SGRP69,27/09/2018,Call,4.300,1.130,1.130,0.000,0
SGRP79,27/09/2018,Put,4.300,0.040,0.040,0.000,0
SGRNK9,27/09/2018,Call,4.400,1.035,1.035,0.000,0
SGRNL9,27/09/2018,Put,4.400,0.055,0.055,0.000,0
SGRKH9,27/09/2018,Call,4.500,0.940,0.940,0.000,0
SGRKI9,27/09/2018,Put,4.500,0.065,0.065,0.000,130
SGRK99,27/09/2018,Call,4.600,0.855,0.855,0.000,0
SGRKA9,27/09/2018,Put,4.600,0.085,0.085,0.000,0
SGRJ79,27/09/2018,Call,4.700,0.770,0.770,0.000,0
SGRJ89,27/09/2018,Put,4.700,0.105,0.105,0.000,0
SGRFT9,27/09/2018,Call,4.800,0.690,0.690,0.000,0
SGRFU9,27/09/2018,Put,4.800,0.130,0.130,0.000,0
SGRFZ9,27/09/2018,Call,4.900,0.610,0.610,0.000,0
SGRG19,27/09/2018,Put,4.900,0.165,0.165,0.000,0
SGRFV9,27/09/2018,Call,5.000,0.540,0.540,0.000,12
SGRFW9,27/09/2018,Put,5.000,0.200,0.200,0.000,0
SGRG89,27/09/2018,Call,5.250,0.380,0.380,0.000,0
SGRG99,27/09/2018,Put,5.250,0.310,0.310,0.000,20
SGRG29,27/09/2018,Call,5.500,0.255,0.255,0.000,0
SGRG39,27/09/2018,Put,5.500,0.450,0.450,0.000,39
SGRG69,27/09/2018,Call,5.750,0.160,0.160,0.000,74
SGRG79,27/09/2018,Put,5.750,0.620,0.620,0.000,0
SGRFX9,27/09/2018,Call,6.000,0.095,0.095,0.000,"1,064"
SGRFY9,27/09/2018,Put,6.000,0.815,0.815,0.000,0
SGRGK9,27/09/2018,Call,6.250,0.055,0.055,0.000,0
SGRGL9,27/09/2018,Put,6.250,1.025,1.025,0.000,0
SGRG49,27/09/2018,Call,6.500,0.030,0.030,0.000,0
SGRG59,27/09/2018,Put,6.500,1.255,1.255,0.000,0
SGRI29,27/09/2018,Call,6.750,0.015,0.015,0.000,0
SGRI39,27/09/2018,Put,6.750,1.490,1.490,0.000,0
SGRN89,27/09/2018,Call,7.000,0.009,0.009,0.000,0
SGRN99,27/09/2018,Put,7.000,1.730,1.730,0.000,0
SGRPU9,27/09/2018,Call,7.250,0.004,0.004,0.000,0
SGRPV9,27/09/2018,Put,7.250,1.975,1.975,0.000,0
SGRR79,27/09/2018,Call,7.500,0.002,0.002,0.000,0
SGRR89,27/09/2018,Put,7.500,2.225,2.225,0.000,0
SGRSY9,27/09/2018,Call,7.750,0.001,0.001,0.000,0
SGRSZ9,27/09/2018,Put,7.750,2.470,2.470,0.000,0
SGRTH9,27/09/2018,Call,8.000,0.001,0.001,0.000,0
SGRTI9,27/09/2018,Put,8.000,2.720,2.720,0.000,0
SGRVT9,27/09/2018,Call,8.250,0.000,0.000,0.000,0
SGRVU9,27/09/2018,Put,8.250,2.965,2.965,0.000,0
SGRZS9,25/10/2018,Call,0.010,5.305,5.305,0.000,0
SGRZA9,25/10/2018,Call,4.400,1.035,1.035,0.000,0
SGRZB9,25/10/2018,Put,4.400,0.070,0.070,0.000,0
SGRYZ9,25/10/2018,Call,4.500,0.945,0.945,0.000,0
SGRZ19,25/10/2018,Put,4.500,0.085,0.085,0.000,0
SGRZM9,25/10/2018,Call,4.600,0.860,0.860,0.000,0
SGRZN9,25/10/2018,Put,4.600,0.105,0.105,0.000,0
SGRYW9,25/10/2018,Call,4.700,0.780,0.780,0.000,0
SGRYX9,25/10/2018,Put,4.700,0.125,0.125,0.000,0
SGRZG9,25/10/2018,Call,4.800,0.700,0.700,0.000,0
SGRZH9,25/10/2018,Put,4.800,0.155,0.155,0.000,0
SGRZ49,25/10/2018,Call,4.900,0.625,0.625,0.000,0
SGRZ59,25/10/2018,Put,4.900,0.185,0.185,0.000,0
SGRZK9,25/10/2018,Call,5.000,0.560,0.560,0.000,0
SGRZL9,25/10/2018,Put,5.000,0.220,0.220,0.000,0
SGRZO9,25/10/2018,Call,5.250,0.400,0.400,0.000,0
SGRZP9,25/10/2018,Put,5.250,0.330,0.330,0.000,0
SGRZ69,25/10/2018,Call,5.500,0.280,0.280,0.000,0
SGRZ79,25/10/2018,Put,5.500,0.470,0.470,0.000,0
SGRZE9,25/10/2018,Call,5.750,0.185,0.185,0.000,72
SGRZF9,25/10/2018,Put,5.750,0.640,0.640,0.000,0
SGRZI9,25/10/2018,Call,6.000,0.115,0.115,0.000,0
SGRZJ9,25/10/2018,Put,6.000,0.830,0.830,0.000,0
SGRZQ9,25/10/2018,Call,6.250,0.070,0.070,0.000,0
SGRZR9,25/10/2018,Put,6.250,1.040,1.040,0.000,0
SGRZ89,25/10/2018,Call,6.500,0.045,0.045,0.000,0
SGRZ99,25/10/2018,Put,6.500,1.260,1.260,0.000,0
SGRZC9,25/10/2018,Call,6.750,0.025,0.025,0.000,0
SGRZD9,25/10/2018,Put,6.750,1.495,1.495,0.000,0
SGRZ29,25/10/2018,Call,7.000,0.015,0.015,0.000,0
SGRZ39,25/10/2018,Put,7.000,1.735,1.735,0.000,0
SGRZT9,25/10/2018,Call,7.250,0.009,0.009,0.000,0
SGRZU9,25/10/2018,Put,7.250,1.980,1.980,0.000,0
SGRUC9,20/12/2018,Call,0.010,5.325,5.325,0.000,0
SGRYK9,20/12/2018,Call,4.300,1.145,1.145,0.000,0
SGRYL9,20/12/2018,Put,4.300,0.080,0.080,0.000,0
SGRXJ9,20/12/2018,Call,4.400,1.055,1.055,0.000,0
SGRXK9,20/12/2018,Put,4.400,0.100,0.100,0.000,0
SGRW89,20/12/2018,Call,4.500,0.970,0.970,0.000,0
SGRW99,20/12/2018,Put,4.500,0.120,0.120,0.000,0
SGRKX9,20/12/2018,Call,4.600,0.885,0.885,0.000,0
SGRKY9,20/12/2018,Put,4.600,0.140,0.140,0.000,25
SGRKJ9,20/12/2018,Call,4.700,0.810,0.810,0.000,0
SGRKK9,20/12/2018,Put,4.700,0.170,0.170,0.000,0
SGRKP9,20/12/2018,Call,4.800,0.730,0.730,0.000,0
SGRKQ9,20/12/2018,Put,4.800,0.200,0.200,0.000,0
SGRKL9,20/12/2018,Call,4.900,0.660,0.660,0.000,0
SGRKM9,20/12/2018,Put,4.900,0.230,0.230,0.000,0
SGRKR9,20/12/2018,Call,5.000,0.590,0.590,0.000,0
SGRKS9,20/12/2018,Put,5.000,0.270,0.270,0.000,0
SGRKZ9,20/12/2018,Call,5.250,0.435,0.435,0.000,20
SGRL19,20/12/2018,Put,5.250,0.380,0.380,0.000,0
SGRKN9,20/12/2018,Call,5.500,0.315,0.315,0.000,350
SGRKO9,20/12/2018,Put,5.500,0.520,0.520,0.000,20
SGRKV9,20/12/2018,Call,5.750,0.220,0.220,0.000,95
SGRKW9,20/12/2018,Put,5.750,0.680,0.680,0.000,70
SGRKT9,20/12/2018,Call,6.000,0.155,0.155,0.140,0
SGRKU9,20/12/2018,Put,6.000,0.865,0.865,0.000,0
SGRL59,20/12/2018,Call,6.250,0.105,0.105,0.000,0
SGRL69,20/12/2018,Put,6.250,1.065,1.065,0.000,0
SGRPW9,20/12/2018,Call,6.500,0.075,0.075,0.000,0
SGRPX9,20/12/2018,Put,6.500,1.280,1.280,0.000,0
SGRR99,20/12/2018,Call,6.750,0.050,0.050,0.000,0
SGRRF9,20/12/2018,Put,6.750,1.510,1.510,0.000,0
SGRT19,20/12/2018,Call,7.000,0.035,0.035,0.000,0
SGRT29,20/12/2018,Put,7.000,1.745,1.745,0.000,0
SGRTN9,20/12/2018,Call,7.250,0.020,0.020,0.000,0
SGRTO9,20/12/2018,Put,7.250,1.985,1.985,0.000,0
SGRTL9,20/12/2018,Call,7.500,0.015,0.015,0.000,0
SGRTM9,20/12/2018,Put,7.500,2.230,2.230,0.000,0
SGRTP9,20/12/2018,Call,7.750,0.009,0.009,0.000,0
SGRTQ9,20/12/2018,Put,7.750,2.475,2.475,0.000,0
SGRTJ9,20/12/2018,Call,8.000,0.006,0.006,0.000,0
SGRTK9,20/12/2018,Put,8.000,2.720,2.720,0.000,0
SGRVV9,20/12/2018,Call,8.250,0.004,0.004,0.000,0
SGRVW9,20/12/2018,Put,8.250,2.965,2.965,0.000,0
SGRYB9,28/03/2019,Call,0.010,5.270,5.270,0.000,0
SGRYM9,28/03/2019,Call,4.300,1.170,1.170,0.000,0
SGRYN9,28/03/2019,Put,4.300,0.145,0.145,0.000,0
SGRXP9,28/03/2019,Call,4.400,1.090,1.090,0.000,0
SGRXQ9,28/03/2019,Put,4.400,0.165,0.165,0.000,0
SGRXN9,28/03/2019,Call,4.500,1.010,1.010,0.000,0
SGRXO9,28/03/2019,Put,4.500,0.190,0.190,0.000,0
SGRP89,28/03/2019,Call,4.600,0.935,0.935,0.000,0
SGRP99,28/03/2019,Put,4.600,0.220,0.220,0.000,0
